message,attributes,tags,timestamp
"2026-01-21 14:38:03.010 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:807 - Extracted from SRC_1: 4 key points, 3 themes, 15 quotes, cost=$0.0311","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:12.774413390Z
2026-01-21 14:38:03.010 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:682 - Processing SRC_2 (youtube) in transcript_grounded mode,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:12.774421878Z
2026-01-21 14:38:03.038 | INFO     | backend.pipeline.stages.semantic_extraction:extract_semantic_structure:413 - Extracting semantic structure from SRC_2 (mode: transcript_grounded),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:12.774434676Z
2026-01-21 14:38:03.039 | INFO     | backend.integrations.gemini_client:generate_json:549 - Gemini JSON generation (gemini-2.5-pro): You are a semantic research analyst.,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:12.774443946Z
,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:12.774453286Z
"Your job is NOT to summarize, explain, per...","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:12.774463733Z
"[2026-01-21 14:38:03,040: INFO/ForkPoolWorker-2] AFC is enabled with max remote calls: 10.","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:12.774633836Z
"[2026-01-21 14:38:46,959: INFO/ForkPoolWorker-2] HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-pro:generateContent ""HTTP/1.1 200 OK""","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:52.782265477Z
"2026-01-21 14:38:46.965 | INFO     | backend.integrations.gemini_client:generate_json:634 - Gemini JSON response: 14166 chars, ~$0.0287","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:52.782274284Z
2026-01-21 14:38:46.966 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:960 - Running schema validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:52.782282663Z
2026-01-21 14:38:46.966 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:970 - Running grounding validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:52.782291989Z
2026-01-21 14:38:46.966 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:976 - Running ceiling enforcement validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:52.782300147Z
2026-01-21 14:38:46.966 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:987 - Running structural sufficiency validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:52.782309171Z
2026-01-21 14:38:46.966 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:997 - Calibrating confidence...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:52.782317575Z
"2026-01-21 14:38:46.966 | INFO     | backend.pipeline.semantic_validation:validate_semantic_extraction:1014 - Validation complete: status=success, confidence=medium, warnings=2","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:52.782326390Z
2026-01-21 14:38:47.005 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:725 - [SRC_2] Running LLM Judge (GPT-4o) validation,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:52.782334141Z
2026-01-21 14:38:47.006 | INFO     | backend.pipeline.llm_judge:validate_extraction_with_judge:262 - [SRC_2] Running GPT-4o cross-model validation,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:38:52.782342800Z
"[2026-01-21 14:39:06,350: INFO/ForkPoolWorker-2] HTTP Request: POST https://api.openai.com/v1/chat/completions ""HTTP/1.1 200 OK""","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:39:12.161801672Z
"2026-01-21 14:39:06.353 | INFO     | backend.pipeline.llm_judge:validate_extraction_with_judge:301 - [SRC_2] Judge result: quality=high, valid=5, questionable=0, invalid=0, hallucination_flags=0, cost=$0.0323","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:39:12.161809491Z
"2026-01-21 14:39:06.353 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:749 - [SRC_2] LLM Judge: [ItemReview(item_id='KP_1', item_type='key_point', verdict=<JudgeVerdict.VALID: 'valid'>, grounding='grounded', issues=[], evidence_found=""Carlos Con was a rockstar in the business world. He stepped into Nissan at a time that the company was bleeding money, buried in debt, and on the verge of collapse. But he didn't just stabilize it, he completely turned it around."", suggested_confidence='high', explanation=""The key point is well-supported by the source text, which describes Ghosn's impact on Nissan.""), ItemReview(item_id='KP_2', item_type='key_point', verdict=<JudgeVerdict.VALID: 'valid'>, grounding='grounded', issues=[], evidence_found='In 2018, out of nowhere, Gone was arrested in Tokyo. Authorities accused him of under reporting tens of millions of income and using company money to bankroll a luxurious lifestyle with private homes, yachts, the works.', suggested_confidence='high', explanation=""The key point accurately reflects the source text's description of the accusations against Ghosn.""), ItemReview(item_id='KP_3', item_type='key_point', verdict=<JudgeVerdict.VALID: 'valid'>, grounding='grounded', issues=[], evidence_found='In 2019, Goon pulled off one of the most unbelievable escapes in modern history. disguised, hidden in a speaker box. He was smuggled out of his home through an airport onto a private jet and landed in Lebanon, a country with no extradition treaty.', suggested_confidence='high', explanation=""The key point is directly supported by the source text, which details Ghosn's escape method and destination.""), ItemReview(item_id='KP_4', item_type='key_point', verdict=<JudgeVerdict.VALID: 'valid'>, grounding='grounded', issues=[], evidence_found=""He went public the next day, claiming he'd been set up. That this was never about justice. It was about corporate coupe backed by a system designed to break him."", suggested_confidence='high', explanation=""The key point is grounded in the source text, which presents Ghosn's narrative of being a victim of a corporate coup.""), ItemReview(item_id='KP_5', item_type='key_point', verdict=<JudgeVerdict.VALID: 'valid'>, grounding='grounded', issues=[], evidence_found='But behind the scenes, tensions were growing. The very style that had saved Nissan from strict cost cutting and centralized control was now creating resentment.', suggested_confidence='high', explanation=""The key point is supported by the source text, which discusses the internal tensions and crisis at Nissan following Ghosn's leadership."")] items, 0 hallucinations flagged, quality=high","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:39:12.161823368Z
"2026-01-21 14:39:06.353 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:807 - Extracted from SRC_2: 5 key points, 2 themes, 13 quotes, cost=$0.0287","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:39:12.166641389Z
2026-01-21 14:39:06.353 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:682 - Processing SRC_3 (youtube) in transcript_grounded mode,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:39:12.166652227Z
2026-01-21 14:39:06.378 | INFO     | backend.pipeline.stages.semantic_extraction:extract_semantic_structure:413 - Extracting semantic structure from SRC_3 (mode: transcript_grounded),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:39:12.166659836Z
2026-01-21 14:39:06.379 | INFO     | backend.integrations.gemini_client:generate_json:549 - Gemini JSON generation (gemini-2.5-pro): You are a semantic research analyst.,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:39:12.166667904Z
,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:39:12.166674682Z
"Your job is NOT to summarize, explain, per...","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:39:12.166682182Z
"[2026-01-21 14:39:06,379: INFO/ForkPoolWorker-2] AFC is enabled with max remote calls: 10.","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:39:12.166690069Z
"[2026-01-21 14:40:21,158: INFO/ForkPoolWorker-2] HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-pro:generateContent ""HTTP/1.1 200 OK""","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:22.423756183Z
"2026-01-21 14:40:21.162 | INFO     | backend.integrations.gemini_client:generate_json:634 - Gemini JSON response: 15267 chars, ~$0.0281","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:22.423762437Z
2026-01-21 14:40:21.163 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:960 - Running schema validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:22.423769357Z
2026-01-21 14:40:21.163 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:970 - Running grounding validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:22.423775981Z
2026-01-21 14:40:21.163 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:976 - Running ceiling enforcement validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:22.423782419Z
2026-01-21 14:40:21.163 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:987 - Running structural sufficiency validation...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:22.423788377Z
2026-01-21 14:40:21.163 | DEBUG    | backend.pipeline.semantic_validation:validate_semantic_extraction:997 - Calibrating confidence...,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:22.423795800Z
"2026-01-21 14:40:21.163 | INFO     | backend.pipeline.semantic_validation:validate_semantic_extraction:1014 - Validation complete: status=failed_with_warnings, confidence=medium, warnings=4","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:22.423802794Z
2026-01-21 14:40:21.179 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:725 - [SRC_3] Running LLM Judge (GPT-4o) validation,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:22.423809249Z
2026-01-21 14:40:21.179 | INFO     | backend.pipeline.llm_judge:validate_extraction_with_judge:262 - [SRC_3] Running GPT-4o cross-model validation,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:22.423814858Z
"2026-01-21 14:40:38.902 | INFO     | backend.pipeline.llm_judge:validate_extraction_with_judge:301 - [SRC_3] Judge result: quality=high, valid=6, questionable=0, invalid=0, hallucination_flags=0, cost=$0.0293","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.550056857Z
"[2026-01-21 14:40:38,900: INFO/ForkPoolWorker-2] HTTP Request: POST https://api.openai.com/v1/chat/completions ""HTTP/1.1 200 OK""","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.550069677Z
"2026-01-21 14:40:38.902 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:749 - [SRC_3] LLM Judge: [ItemReview(item_id='KP_1', item_type='key_point', verdict=<JudgeVerdict.VALID: 'valid'>, grounding='grounded', issues=[], evidence_found=""Carlos gone has successfully and surreptitiously escaped Japan... it was an unexpected surprise I'm shocked and confused."", suggested_confidence='high', explanation='The key point is supported by the source text, which describes the escape as clandestine and surprising.'), ItemReview(item_id='KP_2', item_type='key_point', verdict=<JudgeVerdict.VALID: 'valid'>, grounding='grounded', issues=[], evidence_found=""now I have the impression I'm reborn and somehow I'm breathing again I'm alive I'm alive again... Carlos gone is not a true free man he is to a certain extent confined it's not a jail cell but he is in a cell of limited options."", suggested_confidence='high', explanation=""The source text provides both perspectives on Ghosn's status, supporting the key point.""), ItemReview(item_id='KP_3', item_type='key_point', verdict=<JudgeVerdict.VALID: 'valid'>, grounding='grounded', issues=[], evidence_found=""I was in Japan and I was under the control of the prosecutor now I'm free I can defend myself... for 14 months he has been submitted to a propaganda machine relentless propaganda machine involving Nissan."", suggested_confidence='high', explanation=""The source text supports the key point with Ghosn's statements about his freedom and the propaganda machine.""), ItemReview(item_id='KP_4', item_type='key_point', verdict=<JudgeVerdict.VALID: 'valid'>, grounding='grounded', issues=[], evidence_found=""Japanese authorities raid Dawn's home in Tokyo and issue and Interpol wanted notice for him... they also issue an arrest warrant for gonz wife Carol claiming she lied to prosecutors."", suggested_confidence='high', explanation=""The source text provides evidence of the legal actions taken by Japanese authorities and Nissan's response.""), ItemReview(item_id='KP_5', item_type='key_point', verdict=<JudgeVerdict.VALID: 'valid'>, grounding='grounded', issues=[], evidence_found='we feel we have been greatly betrayed by him for a second time... what I regret is specific nomination I have done inside the company.', suggested_confidence='high', explanation='The source text includes statements of betrayal from both sides, supporting the key point.'), ItemReview(item_id='KP_6', item_type='key_point', verdict=<JudgeVerdict.VALID: 'valid'>, grounding='grounded', issues=[], evidence_found=""we believe defendant Gaughan was involved in some kind of unlawful offence and departed Japan illegally... I think they wanted to tend to intimidate him and to tell him listen we're in control."", suggested_confidence='high', explanation='The source text provides both perspectives on the actions of Japanese authorities, supporting the key point.')] items, 0 hallucinations flagged, quality=high","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.550069937Z
"2026-01-21 14:40:38.902 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:807 - Extracted from SRC_3: 6 key points, 3 themes, 12 quotes, cost=$0.0281","{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562486788Z
2026-01-21 14:40:38.902 | INFO     | backend.pipeline.stages.semantic_extraction:stage_semantic_extraction:682 - Processing SRC_4 (youtube) in transcript_grounded mode,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562495148Z
2026-01-21 14:40:38.928 | INFO     | backend.pipeline.stages.semantic_extraction:extract_semantic_structure:413 - Extracting semantic structure from SRC_4 (mode: transcript_grounded),"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562504134Z
2026-01-21 14:40:38.929 | INFO     | backend.integrations.gemini_client:generate_json:549 - Gemini JSON generation (gemini-2.5-pro): You are a semantic research analyst.,"{""level"":""error""}","{""project"":""9d40e7f3-4b60-4456-8a56-9ade9a9c3321"",""environment"":""59e52e41-2327-4f16-a8a9-74c13e10c396"",""service"":""66678abd-06ed-40f5-95f9-d619e45aee46"",""deployment"":""0ba55602-4599-4d24-86e2-e3636c2c93a3"",""replica"":""390d387c-2111-4aad-aa22-89ed9c1d5e10""}",2026-01-21T14:40:41.562513478Z
